"Year","Site","Plot.size..m2.","Aspect","SR.w.m2","Lifeform","count","total","Cover","lat","lon","ele","Time_since_burnt","Time_since_grazing","Grazing.ceased","Average_change_max_summer_temp"
2004,"MBu",612,"S",866.430146080574,"bare ground",24,160,0.15,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"S",866.430146080574,"grass",45,160,0.28125,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"S",866.430146080574,"herb",4,160,0.025,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"S",866.430146080574,"litter",4,160,0.025,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"S",866.430146080574,"rock",12,160,0.075,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"S",866.430146080574,"shrub",71,160,0.44375,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"bare ground",10,170,0.0588235294117647,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"grass",105,170,0.61764705882353,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"herb",5,170,0.0294117647058824,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"litter",2,170,0.0117647058823529,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"rock",9,170,0.0529411764705882,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MBu",612,"W",844.721486867069,"shrub",39,170,0.229411764705882,-37.14356697,146.421798,1760.844482,65,46,1958,0.229351738
2004,"MH",1938,"NE",979.32272816546,"bare ground",8,260,0.0307692307692308,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NE",979.32272816546,"grass",36,260,0.138461538461538,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NE",979.32272816546,"herb",29,260,0.111538461538462,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NE",979.32272816546,"litter",5,260,0.0192307692307692,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NE",979.32272816546,"rock",85,260,0.326923076923077,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NE",979.32272816546,"shrub",97,260,0.373076923076923,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NW",887.774161357914,"bare ground",24,150,0.16,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NW",887.774161357914,"grass",7,150,0.0466666666666667,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
2004,"MH",1938,"NW",887.774161357914,"herb",22,150,0.146666666666667,-37.17422999,146.647766,1741.986938,65,13,1991,0.229351738
